Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,
Data,2,record,timestamp,"1070728960",s,distance,"11738.92",m,accumulated_power,"213330",watts,speed,"7.856",m/s,power,"137",watts,enhanced_respiration_rate,"21.29",Breaths/min,heart_rate,"108",bpm,cadence,"86",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"180",,left_torque_effectiveness,"70.0",percent,right_torque_effectiveness,"68.0",percent,left_pedal_smoothness,"22.0",percent,right_pedal_smoothness,"19.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"344.53125538330085|195.46875305419925",degrees,left_power_phase_peak,"77.34375120849612|137.81250215332034",degrees,right_power_phase,"340.3125053173829|201.0937531420899",degrees,right_power_phase_peak,"64.68750101074221|122.34375191162113",degrees,enhanced_speed,"7.856",m/s,
Data,2,record,timestamp,"1070728961",s,distance,"11746.79",m,accumulated_power,"213471",watts,speed,"7.875",m/s,power,"141",watts,enhanced_respiration_rate,"21.29",Breaths/min,heart_rate,"108",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"182",,left_torque_effectiveness,"70.0",percent,right_torque_effectiveness,"68.0",percent,left_pedal_smoothness,"22.0",percent,right_pedal_smoothness,"19.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"341.71875533935554|198.2812530981446",degrees,left_power_phase_peak,"78.75000123046877|140.62500219726567",degrees,right_power_phase,"338.90625529541023|205.31250320800785",degrees,right_power_phase_peak,"66.09375103271486|123.75000193359378",degrees,enhanced_speed,"7.875",m/s,
Data,2,record,timestamp,"1070728962",s,distance,"11754.7",m,accumulated_power,"213619",watts,speed,"7.903",m/s,power,"148",watts,enhanced_respiration_rate,"21.29",Breaths/min,heart_rate,"108",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"179",,left_torque_effectiveness,"70.0",percent,right_torque_effectiveness,"68.0",percent,left_pedal_smoothness,"22.0",percent,right_pedal_smoothness,"19.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"340.3125053173829|199.68750312011724",degrees,left_power_phase_peak,"78.75000123046877|139.218752175293",degrees,right_power_phase,"340.3125053173829|205.31250320800785",degrees,right_power_phase_peak,"66.09375103271486|123.75000193359378",degrees,enhanced_speed,"7.903",m/s,
Data,2,record,timestamp,"1070728963",s,distance,"11762.66",m,accumulated_power,"213766",watts,speed,"7.959",m/s,power,"147",watts,enhanced_respiration_rate,"21.29",Breaths/min,heart_rate,"108",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"183",,left_torque_effectiveness,"255",percent,right_torque_effectiveness,"255",percent,left_pedal_smoothness,"255",percent,right_pedal_smoothness,"255",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"340.3125053173829|205.31250320800785",degrees,left_power_phase_peak,"80.15625125244142|140.62500219726567",degrees,right_power_phase,"340.3125053173829|205.31250320800785",degrees,right_power_phase_peak,"66.09375103271486|123.75000193359378",degrees,enhanced_speed,"7.959",m/s,
Data,2,record,timestamp,"1070728964",s,distance,"11770.63",m,accumulated_power,"213900",watts,speed,"7.978",m/s,power,"134",watts,enhanced_respiration_rate,"21.29",Breaths/min,heart_rate,"107",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"182",,left_torque_effectiveness,"65.0",percent,right_torque_effectiveness,"75.5",percent,left_pedal_smoothness,"20.0",percent,right_pedal_smoothness,"22.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"340.3125053173829|205.31250320800785",degrees,left_power_phase_peak,"80.15625125244142|140.62500219726567",degrees,right_power_phase,"338.90625529541023|206.7187532299805",degrees,right_power_phase_peak,"64.68750101074221|122.34375191162113",degrees,enhanced_speed,"7.978",m/s,
Data,2,record,timestamp,"1070728965",s,distance,"11778.57",m,accumulated_power,"214036",watts,speed,"7.931",m/s,power,"136",watts,enhanced_respiration_rate,"21.28",Breaths/min,heart_rate,"107",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"182",,left_torque_effectiveness,"65.0",percent,right_torque_effectiveness,"75.5",percent,left_pedal_smoothness,"20.0",percent,right_pedal_smoothness,"22.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"341.71875533935554|203.9062531860352",degrees,left_power_phase_peak,"81.56250127441409|142.03125221923833",degrees,right_power_phase,"337.5000052734376|205.31250320800785",degrees,right_power_phase_peak,"63.28125098876955|120.93750188964847",degrees,enhanced_speed,"7.931",m/s,
Data,2,record,timestamp,"1070728966",s,distance,"11786.46",m,accumulated_power,"214169",watts,speed,"7.894",m/s,power,"133",watts,enhanced_respiration_rate,"21.28",Breaths/min,heart_rate,"106",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"184",,left_torque_effectiveness,"67.5",percent,right_torque_effectiveness,"73.0",percent,left_pedal_smoothness,"21.5",percent,right_pedal_smoothness,"20.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"343.1250053613282|199.68750312011724",degrees,left_power_phase_peak,"77.34375120849612|137.81250215332034",degrees,right_power_phase,"338.90625529541023|202.50000316406255",degrees,right_power_phase_peak,"64.68750101074221|122.34375191162113",degrees,enhanced_speed,"7.894",m/s,
Data,2,record,timestamp,"1070728967",s,distance,"11794.35",m,accumulated_power,"214309",watts,speed,"7.894",m/s,power,"140",watts,enhanced_respiration_rate,"21.28",Breaths/min,heart_rate,"106",bpm,cadence,"86",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"183",,left_torque_effectiveness,"66.5",percent,right_torque_effectiveness,"73.0",percent,left_pedal_smoothness,"20.0",percent,right_pedal_smoothness,"20.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"343.1250053613282|199.68750312011724",degrees,left_power_phase_peak,"77.34375120849612|137.81250215332034",degrees,right_power_phase,"338.90625529541023|202.50000316406255",degrees,right_power_phase_peak,"64.68750101074221|122.34375191162113",degrees,enhanced_speed,"7.894",m/s,
Data,2,record,timestamp,"1070728968",s,distance,"11802.25",m,accumulated_power,"214452",watts,speed,"7.894",m/s,power,"143",watts,enhanced_respiration_rate,"21.28",Breaths/min,heart_rate,"105",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"183",,left_torque_effectiveness,"66.5",percent,right_torque_effectiveness,"73.0",percent,left_pedal_smoothness,"20.0",percent,right_pedal_smoothness,"20.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"343.1250053613282|199.68750312011724",degrees,left_power_phase_peak,"77.34375120849612|137.81250215332034",degrees,right_power_phase,"340.3125053173829|203.9062531860352",degrees,right_power_phase_peak,"64.68750101074221|122.34375191162113",degrees,enhanced_speed,"7.894",m/s,
Data,2,record,timestamp,"1070728969",s,distance,"11810.14",m,accumulated_power,"214584",watts,speed,"7.894",m/s,power,"132",watts,enhanced_respiration_rate,"21.28",Breaths/min,heart_rate,"105",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"183",,left_torque_effectiveness,"69.5",percent,right_torque_effectiveness,"80.0",percent,left_pedal_smoothness,"21.0",percent,right_pedal_smoothness,"23.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"343.1250053613282|199.68750312011724",degrees,left_power_phase_peak,"77.34375120849612|137.81250215332034",degrees,right_power_phase,"340.3125053173829|205.31250320800785",degrees,right_power_phase_peak,"66.09375103271486|123.75000193359378",degrees,enhanced_speed,"7.894",m/s,
Data,2,record,timestamp,"1070728970",s,distance,"11818.02",m,accumulated_power,"214722",watts,speed,"7.884",m/s,power,"138",watts,enhanced_respiration_rate,"21.28",Breaths/min,heart_rate,"105",bpm,cadence,"86",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"180",,left_torque_effectiveness,"71.5",percent,right_torque_effectiveness,"74.0",percent,left_pedal_smoothness,"21.5",percent,right_pedal_smoothness,"22.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"341.71875533935554|198.2812530981446",degrees,left_power_phase_peak,"78.75000123046877|139.218752175293",degrees,right_power_phase,"340.3125053173829|205.31250320800785",degrees,right_power_phase_peak,"66.09375103271486|123.75000193359378",degrees,enhanced_speed,"7.884",m/s,
Data,2,record,timestamp,"1070728971",s,distance,"11825.91",m,accumulated_power,"214722",watts,speed,"7.884",m/s,power,"139",watts,enhanced_respiration_rate,"21.27",Breaths/min,heart_rate,"104",bpm,cadence,"86",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"182",,left_torque_effectiveness,"74.0",percent,right_torque_effectiveness,"72.5",percent,left_pedal_smoothness,"22.5",percent,right_pedal_smoothness,"20.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"341.71875533935554|198.2812530981446",degrees,left_power_phase_peak,"78.75000123046877|139.218752175293",degrees,right_power_phase,"340.3125053173829|203.9062531860352",degrees,right_power_phase_peak,"67.50000105468752|125.15625195556643",degrees,enhanced_speed,"7.884",m/s,
Data,2,record,timestamp,"1070728972",s,distance,"11833.79",m,accumulated_power,"215000",watts,speed,"7.884",m/s,power,"139",watts,enhanced_respiration_rate,"21.27",Breaths/min,heart_rate,"104",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"183",,left_torque_effectiveness,"65.0",percent,right_torque_effectiveness,"75.5",percent,left_pedal_smoothness,"20.0",percent,right_pedal_smoothness,"21.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"343.1250053613282|196.87500307617194",degrees,left_power_phase_peak,"77.34375120849612|136.40625213134769",degrees,right_power_phase,"340.3125053173829|202.50000316406255",degrees,right_power_phase_peak,"66.09375103271486|123.75000193359378",degrees,enhanced_speed,"7.884",m/s,
Data,2,record,timestamp,"1070728973",s,distance,"11841.69",m,accumulated_power,"215141",watts,speed,"7.894",m/s,power,"141",watts,enhanced_respiration_rate,"21.27",Breaths/min,heart_rate,"104",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"183",,left_torque_effectiveness,"68.5",percent,right_torque_effectiveness,"73.0",percent,left_pedal_smoothness,"21.0",percent,right_pedal_smoothness,"21.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"343.1250053613282|196.87500307617194",degrees,left_power_phase_peak,"77.34375120849612|135.00000210937503",degrees,right_power_phase,"340.3125053173829|201.0937531420899",degrees,right_power_phase_peak,"64.68750101074221|122.34375191162113",degrees,enhanced_speed,"7.894",m/s,
Data,2,record,timestamp,"1070728974",s,distance,"11849.6",m,accumulated_power,"215288",watts,speed,"7.912",m/s,power,"147",watts,enhanced_respiration_rate,"21.27",Breaths/min,heart_rate,"103",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"183",,left_torque_effectiveness,"68.5",percent,right_torque_effectiveness,"73.0",percent,left_pedal_smoothness,"21.0",percent,right_pedal_smoothness,"21.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"344.53125538330085|195.46875305419925",degrees,left_power_phase_peak,"75.93750118652346|133.59375208740238",degrees,right_power_phase,"338.90625529541023|199.68750312011724",degrees,right_power_phase_peak,"66.09375103271486|123.75000193359378",degrees,enhanced_speed,"7.912",m/s,
Data,2,record,timestamp,"1070728975",s,distance,"11857.54",m,accumulated_power,"215434",watts,speed,"7.94",m/s,power,"146",watts,enhanced_respiration_rate,"20.87",Breaths/min,heart_rate,"103",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"182",,left_torque_effectiveness,"69.5",percent,right_torque_effectiveness,"73.0",percent,left_pedal_smoothness,"21.5",percent,right_pedal_smoothness,"21.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"345.9375054052735|195.46875305419925",degrees,left_power_phase_peak,"75.93750118652346|133.59375208740238",degrees,right_power_phase,"338.90625529541023|199.68750312011724",degrees,right_power_phase_peak,"66.09375103271486|123.75000193359378",degrees,enhanced_speed,"7.94",m/s,
Data,2,record,timestamp,"1070728976",s,distance,"11865.51",m,accumulated_power,"215575",watts,speed,"7.968",m/s,power,"141",watts,enhanced_respiration_rate,"20.87",Breaths/min,heart_rate,"103",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"184",,left_torque_effectiveness,"70.0",percent,right_torque_effectiveness,"72.5",percent,left_pedal_smoothness,"21.0",percent,right_pedal_smoothness,"21.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"344.53125538330085|195.46875305419925",degrees,left_power_phase_peak,"77.34375120849612|135.00000210937503",degrees,right_power_phase,"341.71875533935554|201.0937531420899",degrees,right_power_phase_peak,"67.50000105468752|125.15625195556643",degrees,enhanced_speed,"7.968",m/s,
Data,2,record,timestamp,"1070728977",s,distance,"11873.48",m,accumulated_power,"215718",watts,speed,"7.968",m/s,power,"143",watts,enhanced_respiration_rate,"20.87",Breaths/min,heart_rate,"103",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"182",,left_torque_effectiveness,"67.5",percent,right_torque_effectiveness,"73.5",percent,left_pedal_smoothness,"20.5",percent,right_pedal_smoothness,"22.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"344.53125538330085|195.46875305419925",degrees,left_power_phase_peak,"78.75000123046877|139.218752175293",degrees,right_power_phase,"341.71875533935554|201.0937531420899",degrees,right_power_phase_peak,"67.50000105468752|125.15625195556643",degrees,enhanced_speed,"7.968",m/s,
Data,2,record,timestamp,"1070728978",s,distance,"11881.44",m,accumulated_power,"215855",watts,speed,"7.959",m/s,power,"137",watts,enhanced_respiration_rate,"20.87",Breaths/min,heart_rate,"103",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"183",,left_torque_effectiveness,"68.5",percent,right_torque_effectiveness,"73.0",percent,left_pedal_smoothness,"22.0",percent,right_pedal_smoothness,"23.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"344.53125538330085|195.46875305419925",degrees,left_power_phase_peak,"78.75000123046877|139.218752175293",degrees,right_power_phase,"341.71875533935554|201.0937531420899",degrees,right_power_phase_peak,"67.50000105468752|125.15625195556643",degrees,enhanced_speed,"7.959",m/s,
Data,2,record,timestamp,"1070728979",s,distance,"11889.39",m,accumulated_power,"216002",watts,speed,"7.95",m/s,power,"147",watts,enhanced_respiration_rate,"20.87",Breaths/min,heart_rate,"102",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"182",,left_torque_effectiveness,"70.0",percent,right_torque_effectiveness,"73.0",percent,left_pedal_smoothness,"22.5",percent,right_pedal_smoothness,"23.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"344.53125538330085|196.87500307617194",degrees,left_power_phase_peak,"78.75000123046877|139.218752175293",degrees,right_power_phase,"337.5000052734376|201.0937531420899",degrees,right_power_phase_peak,"64.68750101074221|123.75000193359378",degrees,enhanced_speed,"7.95",m/s,
Data,2,record,timestamp,"1070728980",s,distance,"11897.32",m,accumulated_power,"216142",watts,speed,"7.931",m/s,power,"140",watts,enhanced_respiration_rate,"22.58",Breaths/min,heart_rate,"102",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"181",,left_torque_effectiveness,"70.5",percent,right_torque_effectiveness,"70.5",percent,left_pedal_smoothness,"22.0",percent,right_pedal_smoothness,"21.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"345.9375054052735|196.87500307617194",degrees,left_power_phase_peak,"80.15625125244142|140.62500219726567",degrees,right_power_phase,"338.90625529541023|201.0937531420899",degrees,right_power_phase_peak,"64.68750101074221|123.75000193359378",degrees,enhanced_speed,"7.931",m/s,
Data,2,record,timestamp,"1070728981",s,distance,"11905.25",m,accumulated_power,"216283",watts,speed,"7.931",m/s,power,"141",watts,enhanced_respiration_rate,"22.58",Breaths/min,heart_rate,"102",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"181",,left_torque_effectiveness,"70.5",percent,right_torque_effectiveness,"70.5",percent,left_pedal_smoothness,"22.0",percent,right_pedal_smoothness,"21.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"344.53125538330085|196.87500307617194",degrees,left_power_phase_peak,"82.96875129638674|142.03125221923833",degrees,right_power_phase,"338.90625529541023|201.0937531420899",degrees,right_power_phase_peak,"64.68750101074221|123.75000193359378",degrees,enhanced_speed,"7.931",m/s,
Data,2,record,timestamp,"1070728982",s,distance,"11913.2",m,accumulated_power,"216429",watts,speed,"7.95",m/s,power,"146",watts,enhanced_respiration_rate,"22.58",Breaths/min,heart_rate,"102",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"182",,left_torque_effectiveness,"70.5",percent,right_torque_effectiveness,"70.5",percent,left_pedal_smoothness,"22.0",percent,right_pedal_smoothness,"21.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"344.53125538330085|199.68750312011724",degrees,left_power_phase_peak,"82.96875129638674|143.43750224121098",degrees,right_power_phase,"337.5000052734376|201.0937531420899",degrees,right_power_phase_peak,"64.68750101074221|123.75000193359378",degrees,enhanced_speed,"7.95",m/s,
Data,2,record,timestamp,"1070728983",s,distance,"11921.15",m,accumulated_power,"216570",watts,speed,"7.95",m/s,power,"141",watts,enhanced_respiration_rate,"22.58",Breaths/min,heart_rate,"102",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"182",,left_torque_effectiveness,"72.5",percent,right_torque_effectiveness,"73.5",percent,left_pedal_smoothness,"23.5",percent,right_pedal_smoothness,"22.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"344.53125538330085|199.68750312011724",degrees,left_power_phase_peak,"82.96875129638674|143.43750224121098",degrees,right_power_phase,"336.0937552514649|203.9062531860352",degrees,right_power_phase_peak,"61.87500096679689|122.34375191162113",degrees,enhanced_speed,"7.95",m/s,
Data,2,record,timestamp,"1070728984",s,distance,"11929.07",m,accumulated_power,"216709",watts,speed,"7.922",m/s,power,"139",watts,enhanced_respiration_rate,"22.58",Breaths/min,heart_rate,"102",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"182",,left_torque_effectiveness,"71.5",percent,right_torque_effectiveness,"73.5",percent,left_pedal_smoothness,"23.0",percent,right_pedal_smoothness,"22.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"344.53125538330085|199.68750312011724",degrees,left_power_phase_peak,"82.96875129638674|143.43750224121098",degrees,right_power_phase,"336.0937552514649|203.9062531860352",degrees,right_power_phase_peak,"61.87500096679689|122.34375191162113",degrees,enhanced_speed,"7.922",m/s,
Data,2,record,timestamp,"1070728985",s,distance,"11936.99",m,accumulated_power,"216853",watts,speed,"7.922",m/s,power,"144",watts,enhanced_respiration_rate,"24.11",Breaths/min,heart_rate,"102",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"178",,left_torque_effectiveness,"70.0",percent,right_torque_effectiveness,"73.5",percent,left_pedal_smoothness,"23.5",percent,right_pedal_smoothness,"22.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"344.53125538330085|199.68750312011724",degrees,left_power_phase_peak,"82.96875129638674|143.43750224121098",degrees,right_power_phase,"336.0937552514649|201.0937531420899",degrees,right_power_phase_peak,"63.28125098876955|122.34375191162113",degrees,enhanced_speed,"7.922",m/s,
Data,2,record,timestamp,"1070728986",s,distance,"11944.92",m,accumulated_power,"216994",watts,speed,"7.931",m/s,power,"141",watts,enhanced_respiration_rate,"24.11",Breaths/min,heart_rate,"102",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"183",,left_torque_effectiveness,"66.5",percent,right_torque_effectiveness,"71.0",percent,left_pedal_smoothness,"21.5",percent,right_pedal_smoothness,"21.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"343.1250053613282|196.87500307617194",degrees,left_power_phase_peak,"71.71875112060549|130.78125204345707",degrees,right_power_phase,"338.90625529541023|199.68750312011724",degrees,right_power_phase_peak,"64.68750101074221|122.34375191162113",degrees,enhanced_speed,"7.931",m/s,
Data,2,record,timestamp,"1070728987",s,distance,"11952.85",m,accumulated_power,"217138",watts,speed,"7.931",m/s,power,"144",watts,enhanced_respiration_rate,"24.11",Breaths/min,heart_rate,"103",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"181",,left_torque_effectiveness,"69.0",percent,right_torque_effectiveness,"72.5",percent,left_pedal_smoothness,"22.5",percent,right_pedal_smoothness,"22.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"343.1250053613282|195.46875305419925",degrees,left_power_phase_peak,"67.50000105468752|127.96875199951175",degrees,right_power_phase,"340.3125053173829|201.0937531420899",degrees,right_power_phase_peak,"64.68750101074221|122.34375191162113",degrees,enhanced_speed,"7.931",m/s,
Data,2,record,timestamp,"1070728988",s,distance,"11960.82",m,accumulated_power,"217285",watts,speed,"7.968",m/s,power,"147",watts,enhanced_respiration_rate,"24.11",Breaths/min,heart_rate,"103",bpm,cadence,"87",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"181",,left_torque_effectiveness,"69.0",percent,right_torque_effectiveness,"72.5",percent,left_pedal_smoothness,"22.5",percent,right_pedal_smoothness,"22.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"343.1250053613282|196.87500307617194",degrees,left_power_phase_peak,"71.71875112060549|129.37500202148442",degrees,right_power_phase,"340.3125053173829|201.0937531420899",degrees,right_power_phase_peak,"64.68750101074221|122.34375191162113",degrees,enhanced_speed,"7.968",m/s,
Data,2,record,timestamp,"1070728989",s,distance,"11968.79",m,accumulated_power,"217434",watts,speed,"7.968",m/s,power,"149",watts,enhanced_respiration_rate,"24.11",Breaths/min,heart_rate,"104",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"183",,left_torque_effectiveness,"69.0",percent,right_torque_effectiveness,"72.5",percent,left_pedal_smoothness,"22.5",percent,right_pedal_smoothness,"22.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"343.1250053613282|196.87500307617194",degrees,left_power_phase_peak,"77.34375120849612|136.40625213134769",degrees,right_power_phase,"340.3125053173829|201.0937531420899",degrees,right_power_phase_peak,"64.68750101074221|122.34375191162113",degrees,enhanced_speed,"7.968",m/s,
Data,2,record,timestamp,"1070728990",s,distance,"11976.79",m,accumulated_power,"217584",watts,speed,"7.996",m/s,power,"150",watts,enhanced_respiration_rate,"25.12",Breaths/min,heart_rate,"104",bpm,cadence,"88",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"183",,left_torque_effectiveness,"70.0",percent,right_torque_effectiveness,"76.5",percent,left_pedal_smoothness,"23.5",percent,right_pedal_smoothness,"24.5",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"343.1250053613282|196.87500307617194",degrees,left_power_phase_peak,"78.75000123046877|139.218752175293",degrees,right_power_phase,"340.3125053173829|201.0937531420899",degrees,right_power_phase_peak,"64.68750101074221|123.75000193359378",degrees,enhanced_speed,"7.996",m/s,
Data,2,record,timestamp,"1070728991",s,distance,"11984.86",m,accumulated_power,"217757",watts,speed,"8.071",m/s,power,"173",watts,enhanced_respiration_rate,"25.12",Breaths/min,heart_rate,"105",bpm,cadence,"89",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"181",,left_torque_effectiveness,"71.5",percent,right_torque_effectiveness,"73.5",percent,left_pedal_smoothness,"22.5",percent,right_pedal_smoothness,"23.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"341.71875533935554|195.46875305419925",degrees,left_power_phase_peak,"71.71875112060549|130.78125204345707",degrees,right_power_phase,"340.3125053173829|201.0937531420899",degrees,right_power_phase_peak,"64.68750101074221|123.75000193359378",degrees,enhanced_speed,"8.071",m/s,
Data,2,record,timestamp,"1070728992",s,distance,"11992.96",m,accumulated_power,"217903",watts,speed,"8.099",m/s,power,"146",watts,enhanced_respiration_rate,"25.12",Breaths/min,heart_rate,"105",bpm,cadence,"89",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"184",,left_torque_effectiveness,"71.5",percent,right_torque_effectiveness,"73.5",percent,left_pedal_smoothness,"22.5",percent,right_pedal_smoothness,"23.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"341.71875533935554|195.46875305419925",degrees,left_power_phase_peak,"71.71875112060549|130.78125204345707",degrees,right_power_phase,"343.1250053613282|198.2812530981446",degrees,right_power_phase_peak,"66.09375103271486|123.75000193359378",degrees,enhanced_speed,"8.099",m/s,
Data,2,record,timestamp,"1070728993",s,distance,"12001.05",m,accumulated_power,"218054",watts,speed,"8.09",m/s,power,"151",watts,enhanced_respiration_rate,"25.12",Breaths/min,heart_rate,"106",bpm,cadence,"89",rpm,resistance,"0",,temperature,"19",C,left_right_balance,"180",,left_torque_effectiveness,"69.0",percent,right_torque_effectiveness,"67.5",percent,left_pedal_smoothness,"23.0",percent,right_pedal_smoothness,"20.0",percent,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"0",mm,left_power_phase,"341.71875533935554|195.46875305419925",degrees,left_power_phase_peak,"67.50000105468752|126.5625019775391",degrees,right_power_phase,"344.53125538330085|196.87500307617194",degrees,right_power_phase_peak,"64.68750101074221|123.75000193359378",degrees,enhanced_speed,"8.09",m/s,
